trade_no,symbol,direction,signal_type,confluence_score,entry_time,entry_price,stop_loss,take_profit,lot_size,exit_time,exit_price,exit_reason,pnl_usd,pnl_r,commission
36,BTCUSD,bullish,fvg_retest,70.0,2026-03-17 19:00:00+00:00,73908.06,73793.76,74075.56,0.88,2026-03-17 19:00:00+00:00,74075.56,tp_hit,147.4,1.4654418197724912,6.16
37,BTCUSD,bullish,fvg_retest,70.0,2026-03-17 19:15:00+00:00,73962.11,73793.76,74209.535,0.6,2026-03-17 19:15:00+00:00,74209.535,tp_hit,148.45500000000175,1.4697059697059363,4.2
38,BTCUSD,bullish,fvg_retest,95.0,2026-03-18 03:15:00+00:00,73985.52,73793.76,74265.135,0.54,2026-03-18 03:15:00+00:00,73793.76,sl_hit,-103.55040000000504,-1.0,3.7800000000000002
39,BTCUSD,bullish,fvg_retest,95.0,2026-03-18 11:30:00+00:00,74032.61,73902.75,74222.5,0.79,2026-03-18 12:30:00+00:00,74222.5,tp_hit,150.01309999999955,1.4622670568304217,5.53
40,BTCUSD,bullish,fvg_retest,95.0,2026-03-18 15:30:00+00:00,72808.67,72578.38,73147.805,0.45,2026-03-18 15:30:00+00:00,72578.38,sl_hit,-103.63049999999713,-1.0,3.15
41,BTCUSD,bullish,fvg_retest,100.0,2026-03-18 16:30:00+00:00,72466.87,71958.96,73223.735,0.2,2026-03-18 17:00:00+00:00,71958.96,sl_hit,-101.58199999999779,-1.0,1.4000000000000001
42,BTCUSD,bullish,fvg_retest,95.0,2026-03-18 18:30:00+00:00,71285.72,71037.34,71653.29,0.41,2026-03-18 19:30:00+00:00,71037.34,sl_hit,-101.8358000000019,-1.0,2.8699999999999997
43,BTCUSD,bullish,fvg_retest,95.0,2026-03-18 19:45:00+00:00,71274.87,71037.34,71625.865,0.42,2026-03-18 20:30:00+00:00,71625.865,tp_hit,147.41790000000415,1.4776870290069113,2.94
44,BTCUSD,bullish,fvg_retest,95.0,2026-03-18 21:00:00+00:00,71582.07,71501.56,71710.56,1.27,2026-03-18 21:00:00+00:00,71710.56,tp_hit,163.18229999998817,1.595950813563232,8.89
45,BTCUSD,bullish,fvg_retest,95.0,2026-03-18 22:15:00+00:00,71324.51,71037.34,71750.34,0.36,2026-03-18 22:30:00+00:00,71037.34,sl_hit,-103.38119999999937,-1.0,2.52
46,BTCUSD,bullish,fvg_retest,95.0,2026-03-18 23:00:00+00:00,71049.46,71007.65,71132.65,2.45,2026-03-18 23:00:00+00:00,71007.65,sl_hit,-102.43450000002996,-1.0,17.150000000000002
47,BTCUSD,bullish,fvg_retest,75.0,2026-03-18 23:45:00+00:00,71162.7,71037.34,71345.665,0.81,2026-03-19 00:00:00+00:00,71345.665,tp_hit,148.2016499999972,1.4595165922143878,5.67
48,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 01:30:00+00:00,71091.01,71037.33,71162.33,1.91,2026-03-19 01:30:00+00:00,71037.33,sl_hit,-102.52879999998666,-1.0,13.37
49,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 04:30:00+00:00,71068.6,70805.85,71459.625,0.39,2026-03-19 06:15:00+00:00,71459.625,tp_hit,152.49974999999773,1.4882017126545926,2.73
50,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 08:00:00+00:00,70818.52,70766.92,70891.92,2.0,2026-03-19 08:00:00+00:00,70766.92,sl_hit,-103.20000000001164,-1.0,14.0
51,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 08:45:00+00:00,70781.36,70727.65,70852.65,1.9,2026-03-19 08:45:00+00:00,70727.65,sl_hit,-102.04900000001216,-1.0,13.299999999999999
52,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 09:00:00+00:00,70824.64,70772.57,70897.57,1.93,2026-03-19 09:00:00+00:00,70772.57,sl_hit,-100.4950999999854,-1.0,13.51
53,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 18:15:00+00:00,69697.95,69355.82,70196.345,0.29,2026-03-19 18:15:00+00:00,69355.82,sl_hit,-99.21769999999712,-1.0,2.03
54,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 19:00:00+00:00,69406.01,68686.61,70477.46,0.14,2026-03-19 22:00:00+00:00,70477.46,tp_hit,150.00300000000163,1.4893661384487356,0.9800000000000001
55,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 22:15:00+00:00,70349.84,69744.26,71254.435,0.17,2026-03-20 02:30:00+00:00,69744.26,sl_hit,-102.9486000000003,-1.0,1.1900000000000002
56,BTCUSD,bullish,fvg_retest,75.0,2026-03-20 08:45:00+00:00,70680.61,70489.11,70989.185,0.52,2026-03-20 09:00:00+00:00,70489.11,sl_hit,-99.58,-1.0,3.64
57,BTCUSD,bullish,ob_fvg,100.0,2026-03-20 11:15:00+00:00,71251.55,70805.87,71907.07,0.22,2026-03-20 12:15:00+00:00,70805.87,sl_hit,-98.04960000000166,-1.0,1.54
58,BTCUSD,bullish,fvg_retest,75.0,2026-03-21 01:45:00+00:00,70692.8,70595.75,70820.6,1.0,2026-03-21 01:45:00+00:00,70820.6,tp_hit,127.80000000000291,1.316846986089635,7.0
59,BTCUSD,bullish,fvg_retest,75.0,2026-03-21 02:00:00+00:00,70759.8,70595.75,71000.475,0.6,2026-03-21 02:00:00+00:00,70595.75,sl_hit,-98.43000000000174,-1.0,4.2
60,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 02:30:00+00:00,75804.16,75856.61,75731.61,1.85,2026-04-19 02:30:00+00:00,75731.61,tp_hit,134.2175000000054,1.3832221163013716,12.950000000000001
61,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 03:00:00+00:00,75683.4,75792.77,75524.395,0.9,2026-04-19 03:00:00+00:00,75792.77,sl_hit,-98.4330000000089,-1.0,6.3
62,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 03:30:00+00:00,75600.4,75792.77,75319.795,0.51,2026-04-19 09:15:00+00:00,75319.795,tp_hit,143.10854999999793,1.4586733898216016,3.5700000000000003
63,BTCUSD,bearish,fvg_retest,100.0,2026-04-19 11:30:00+00:00,75125.07,75353.57,74799.82,0.43,2026-04-19 14:00:00+00:00,75353.57,sl_hit,-98.255,-1.0,3.01
64,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 14:30:00+00:00,75363.63,75526.15,75124.2,0.6,2026-04-19 14:30:00+00:00,75526.15,sl_hit,-97.5119999999937,-1.0,4.2
65,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 20:15:00+00:00,75257.86,75498.1,74901.375,0.4,2026-04-19 20:45:00+00:00,74901.375,tp_hit,142.59400000000025,1.4838702963702664,2.8000000000000003
66,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 23:00:00+00:00,74952.94,75079.88,74767.93,0.77,2026-04-19 23:00:00+00:00,74767.93,tp_hit,142.45770000000718,1.457460217425602,5.390000000000001
67,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 23:15:00+00:00,74791.77,75079.88,74362.43,0.35,2026-04-20 00:45:00+00:00,74362.43,tp_hit,150.26900000000387,1.4901947172955128,2.4499999999999997
68,BTCUSD,bullish,fvg_retest,80.0,2026-04-22 12:15:00+00:00,78034.35,77581.59,78708.565,0.22,2026-04-22 16:45:00+00:00,78708.565,tp_hit,148.32729999999924,1.4891222722854993,1.54
69,BTCUSD,bullish,fvg_retest,70.0,2026-04-23 01:00:00+00:00,78753.06,78591.6,78991.95,0.63,2026-04-23 01:15:00+00:00,78591.6,sl_hit,-101.71979999999486,-1.0,4.41
70,BTCUSD,bullish,ob_fvg,75.0,2026-04-23 03:30:00+00:00,78436.87,77880.19,79266.915,0.18,2026-04-23 05:30:00+00:00,77880.19,sl_hit,-100.20239999999873,-1.0,1.26
71,BTCUSD,bullish,fvg_retest,70.0,2026-04-23 06:00:00+00:00,77932.58,77581.59,78451.49,0.29,2026-04-23 06:30:00+00:00,77581.59,sl_hit,-101.78710000000152,-1.0,2.03
72,BTCUSD,bullish,fvg_retest,95.0,2026-04-24 03:00:00+00:00,78251.24,78141.33,78410.555,0.9,2026-04-24 03:15:00+00:00,78410.555,tp_hit,143.383499999989,1.449504139750548,6.3
73,BTCUSD,bullish,fvg_retest,95.0,2026-04-24 04:00:00+00:00,78410.95,78336.3,78517.45,1.35,2026-04-24 04:00:00+00:00,78336.3,sl_hit,-100.77749999999214,-1.0,9.450000000000001
74,BTCUSD,bullish,fvg_retest,100.0,2026-04-24 14:30:00+00:00,78320.31,77776.14,79131.315,0.18,2026-04-24 17:15:00+00:00,77776.14,sl_hit,-97.95059999999968,-1.0,1.26
75,BTCUSD,bullish,fvg_retest,95.0,2026-04-24 18:45:00+00:00,77972.4,77693.67,78387.645,0.35,2026-04-24 19:15:00+00:00,77693.67,sl_hit,-97.55549999999857,-1.0,2.4499999999999997
76,BTCUSD,bullish,fvg_retest,95.0,2026-04-24 20:00:00+00:00,77767.64,77693.67,77879.42,1.32,2026-04-24 20:00:00+00:00,77693.67,sl_hit,-97.64040000000153,-1.0,9.24
77,BTCUSD,bullish,fvg_retest,95.0,2026-04-25 08:00:00+00:00,77612.57,77563.26,77688.26,1.96,2026-04-25 08:00:00+00:00,77563.26,sl_hit,-96.64760000002396,-1.0,13.719999999999999
78,BTCUSD,bullish,ob_fvg,100.0,2026-04-27 01:00:00+00:00,78403.44,77941.79,79089.59,0.21,2026-04-27 03:45:00+00:00,79089.59,tp_hit,144.09149999999877,1.4862991443734024,1.47
79,BTCUSD,bearish,fvg_retest,100.0,2026-04-27 13:00:00+00:00,77890.8,78394.29,77141.04,0.19,2026-04-27 18:15:00+00:00,77141.04,tp_hit,142.45440000000178,1.4891259012096034,1.33
80,BTCUSD,bullish,fvg_retest,95.0,2026-05-02 09:45:00+00:00,78226.0,78116.95,78384.55,0.9,2026-05-02 12:30:00+00:00,78384.55,tp_hit,142.69500000000264,1.4539202200825188,6.3
81,BTCUSD,bullish,fvg_retest,95.0,2026-05-02 12:45:00+00:00,78303.29,78251.12,78376.12,1.91,2026-05-02 13:15:00+00:00,78251.12,sl_hit,-99.64469999999666,-1.0,13.37
82,BTCUSD,bullish,ob_retest,80.0,2026-05-03 00:45:00+00:00,78797.31,78434.71,79344.335,0.27,2026-05-03 04:00:00+00:00,78434.71,sl_hit,-97.90199999999764,-1.0,1.8900000000000001
83,BTCUSD,bullish,fvg_retest,95.0,2026-05-03 05:00:00+00:00,78231.39,78181.57,78306.57,1.96,2026-05-03 05:00:00+00:00,78181.57,sl_hit,-97.64719999998516,-1.0,13.719999999999999
84,BTCUSD,bullish,fvg_retest,95.0,2026-05-03 09:00:00+00:00,78239.82,78183.7,78318.725,1.72,2026-05-03 09:00:00+00:00,78183.7,sl_hit,-96.52640000001702,-1.0,12.04
85,BTCUSD,bullish,fvg_retest,95.0,2026-05-04 05:00:00+00:00,79774.89,78598.07,81511.645,0.08,2026-05-04 13:00:00+00:00,78598.07,sl_hit,-94.14559999999939,-1.0,0.56
86,BTCUSD,bullish,ob_retest,100.0,2026-05-04 17:15:00+00:00,78952.33,78562.29,79536.19,0.24,2026-05-04 17:30:00+00:00,79536.19,tp_hit,140.12640000000013,1.4969233924725371,1.68
87,BTCUSD,bullish,fvg_retest,100.0,2026-05-04 18:00:00+00:00,80208.55,79384.79,81443.065,0.12,2026-05-04 18:15:00+00:00,79384.79,sl_hit,-98.85120000000111,-1.0,0.84
88,BTCUSD,bullish,fvg_retest,100.0,2026-05-04 18:45:00+00:00,79902.89,79579.5,80383.125,0.29,2026-05-04 18:45:00+00:00,79579.5,sl_hit,-93.78309999999982,-1.0,2.03
89,BTCUSD,bullish,fvg_retest,100.0,2026-05-04 19:00:00+00:00,80021.23,79579.5,80677.775,0.21,2026-05-04 20:45:00+00:00,80677.775,tp_hit,137.87444999999963,1.4863038507685788,1.47
90,BTCUSD,bullish,fvg_retest,100.0,2026-05-04 22:45:00+00:00,79984.87,79579.5,80590.975,0.23,2026-05-05 05:30:00+00:00,80590.975,tp_hit,139.4041500000024,1.49518957989002,1.61
91,BTCUSD,bullish,fvg_retest,70.0,2026-05-05 14:00:00+00:00,80832.74,80708.66,81007.785,0.78,2026-05-05 14:30:00+00:00,81007.785,tp_hit,136.53509999999864,1.4107430689877158,5.46
92,BTCUSD,bullish,ob_retest,75.0,2026-05-05 16:15:00+00:00,81621.47,81180.37,82289.995,0.22,2026-05-05 17:00:00+00:00,81180.37,sl_hit,-97.04200000000128,-1.0,1.54
93,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 01:00:00+00:00,81403.14,81348.33,81481.38,1.77,2026-05-06 01:00:00+00:00,81348.33,sl_hit,-97.01369999999588,-1.0,12.39
94,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 04:00:00+00:00,81023.04,80708.66,81487.16,0.3,2026-05-06 04:45:00+00:00,81487.16,tp_hit,139.23600000000297,1.4763025637763996,2.1
95,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 05:45:00+00:00,81198.95,81063.31,81397.46,0.72,2026-05-06 06:00:00+00:00,81397.46,tp_hit,142.9272000000067,1.4635063403126671,5.04
96,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 07:15:00+00:00,81580.19,81458.57,81760.47,0.81,2026-05-06 07:15:00+00:00,81458.57,sl_hit,-98.51219999999624,-1.0,5.67
97,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 10:00:00+00:00,81472.14,81392.97,81585.82,1.23,2026-05-06 10:00:00+00:00,81585.82,tp_hit,139.8264000000093,1.4358974358975631,8.61
98,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 12:00:00+00:00,81943.93,81569.51,82500.26,0.26,2026-05-06 14:15:00+00:00,82500.26,tp_hit,144.64580000000046,1.4858447732493039,1.82
99,BTCUSD,bullish,fvg_retest,70.0,2026-05-07 09:00:00+00:00,81081.19,80982.8,81230.575,1.02,2026-05-07 09:00:00+00:00,80982.8,sl_hit,-100.35779999999941,-1.0,7.140000000000001
100,BTCUSD,bullish,ob_retest,75.0,2026-05-07 09:45:00+00:00,81369.5,80872.57,82109.82,0.2,2026-05-07 12:30:00+00:00,80872.57,sl_hit,-99.3859999999986,-1.0,1.4000000000000001
101,BTCUSD,bullish,fvg_retest,100.0,2026-05-07 18:45:00+00:00,79967.77,79579.5,80547.025,0.25,2026-05-07 20:15:00+00:00,79579.5,sl_hit,-97.06750000000102,-1.0,1.75
102,BTCUSD,bullish,fvg_retest,100.0,2026-05-08 06:45:00+00:00,79636.92,79478.91,79869.06,0.61,2026-05-08 09:00:00+00:00,79478.91,sl_hit,-96.3860999999968,-1.0,4.27
103,BTCUSD,bullish,fvg_retest,100.0,2026-05-08 09:15:00+00:00,79595.25,79478.91,79764.885,0.83,2026-05-08 09:30:00+00:00,79478.91,sl_hit,-96.56219999999709,-1.0,5.81
104,BTCUSD,bullish,fvg_retest,100.0,2026-05-08 10:30:00+00:00,79340.7,79106.2,79683.675,0.41,2026-05-08 10:45:00+00:00,79683.675,tp_hit,140.61975000000237,1.4625799573561016,2.8699999999999997
105,BTCUSD,bullish,fvg_retest,100.0,2026-05-08 12:00:00+00:00,79882.71,79779.09,80034.315,0.93,2026-05-08 12:15:00+00:00,80034.315,tp_hit,140.99264999999622,1.4630862767803652,6.510000000000001
106,BTCUSD,bullish,fvg_retest,100.0,2026-05-08 13:00:00+00:00,79865.88,79779.09,79990.065,1.13,2026-05-08 13:00:00+00:00,79779.09,sl_hit,-98.0727000000092,-1.0,7.909999999999999
107,BTCUSD,bullish,fvg_retest,100.0,2026-05-08 13:30:00+00:00,79893.26,79779.09,80059.04,0.85,2026-05-08 13:30:00+00:00,80059.04,tp_hit,140.91299999999902,1.4520451957607197,5.95
108,BTCUSD,bullish,ob_retest,100.0,2026-05-08 13:45:00+00:00,80151.89,79764.34,80725.915,0.25,2026-05-08 16:00:00+00:00,79764.34,sl_hit,-96.88750000000073,-1.0,1.75
109,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 16:15:00+00:00,81276.37,81012.71,81669.635,0.37,2026-05-11 16:30:00+00:00,81012.71,sl_hit,-97.5541999999959,-1.0,2.59
110,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 17:15:00+00:00,81131.96,81012.71,81303.235,0.81,2026-05-11 17:15:00+00:00,81012.71,sl_hit,-96.5925,-1.0,5.67
111,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 17:45:00+00:00,80791.66,80399.54,81367.815,0.24,2026-05-11 18:15:00+00:00,81367.815,tp_hit,138.2771999999997,1.4693333673364897,1.68
112,BTCUSD,bullish,fvg_retest,95.0,2026-05-12 00:45:00+00:00,81728.19,81447.15,82151.425,0.34,2026-05-12 04:00:00+00:00,81447.15,sl_hit,-95.55360000000277,-1.0,2.3800000000000003
113,BTCUSD,bullish,fvg_retest,95.0,2026-05-12 07:45:00+00:00,81241.87,81065.33,81504.155,0.54,2026-05-12 09:30:00+00:00,81065.33,sl_hit,-95.33159999999656,-1.0,3.7800000000000002
114,BTCUSD,bullish,fvg_retest,95.0,2026-05-12 15:00:00+00:00,80776.3,80645.42,80967.745,0.72,2026-05-12 15:30:00+00:00,80645.42,sl_hit,-94.23360000000335,-1.0,5.04
115,BTCUSD,bullish,fvg_retest,75.0,2026-05-13 21:15:00+00:00,79601.92,79430.28,79854.355,0.54,2026-05-13 22:15:00+00:00,79430.28,sl_hit,-92.6855999999997,-1.0,3.7800000000000002
