trade_no,symbol,direction,signal_type,confluence_score,entry_time,entry_price,stop_loss,take_profit,lot_size,exit_time,exit_price,exit_reason,pnl_usd,pnl_r,commission
19,XAUUSD,bullish,fvg_retest,100.0,2025-12-18 12:45:00+00:00,4327.2699999999995,4318.02,4340.645,0.1,2025-12-18 14:15:00+00:00,4318.02,sl_hit,-92.4999999999909,-1.0,0.7000000000000001
20,XAUUSD,bullish,fvg_retest,95.0,2025-12-19 04:15:00+00:00,4324.429999999999,4318.82,4332.37,0.17,2025-12-19 04:30:00+00:00,4318.82,sl_hit,-95.36999999999443,-1.0,1.1900000000000002
21,XAUUSD,bullish,fvg_retest,95.0,2025-12-19 08:15:00+00:00,4327.37,4320.53,4337.13,0.14,2025-12-19 16:30:00+00:00,4337.13,tp_hit,136.64000000000306,1.4269005847953231,0.9800000000000001
22,XAUUSD,bullish,fvg_retest,95.0,2025-12-19 16:45:00+00:00,4335.12,4326.92,4346.57,0.12,2025-12-19 16:45:00+00:00,4326.92,sl_hit,-98.39999999999782,-1.0,0.84
23,XAUUSD,bullish,fvg_retest,70.0,2025-12-22 01:30:00+00:00,4348.92,4338.69,4363.915,0.09,2025-12-22 02:00:00+00:00,4363.915,tp_hit,134.95499999999902,1.4657869012706939,0.63
24,XAUUSD,bullish,fvg_retest,70.0,2025-12-22 02:15:00+00:00,4359.9,4350.03,4374.255,0.1,2025-12-22 03:30:00+00:00,4374.255,tp_hit,143.55000000000473,1.4544072948328908,0.7000000000000001
25,XAUUSD,bullish,fvg_retest,70.0,2025-12-22 23:15:00+00:00,4443.23,4435.28,4454.68,0.12,2025-12-23 01:00:00+00:00,4454.68,tp_hit,137.4000000000087,1.4402515723271685,0.84
26,XAUUSD,bullish,fvg_retest,70.0,2025-12-23 09:45:00+00:00,4484.3099999999995,4482.61,4486.36,0.58,2025-12-23 09:45:00+00:00,4486.36,tp_hit,118.90000000001055,1.2058823529414124,4.06
27,XAUUSD,bullish,fvg_retest,70.0,2025-12-23 14:00:00+00:00,4493.7,4485.42,4505.645,0.12,2025-12-23 14:15:00+00:00,4485.42,sl_hit,-99.35999999999694,-1.0,0.84
28,XAUUSD,bullish,fvg_retest,70.0,2025-12-23 17:45:00+00:00,4453.41,4439.02,4474.47,0.07,2025-12-23 18:45:00+00:00,4474.47,tp_hit,147.4200000000028,1.4635163307853545,0.49000000000000005
29,XAUUSD,bullish,fvg_retest,95.0,2025-12-23 21:15:00+00:00,4493.95,4478.28,4516.93,0.06,2025-12-24 02:30:00+00:00,4516.93,tp_hit,137.8800000000028,1.466496490108511,0.42
30,XAUUSD,bullish,fvg_retest,70.0,2025-12-24 14:15:00+00:00,4495.5199999999995,4488.17,4505.945,0.14,2025-12-24 15:00:00+00:00,4488.17,sl_hit,-102.89999999999237,-1.0,0.9800000000000001
31,XAUUSD,bullish,fvg_retest,70.0,2025-12-24 18:30:00+00:00,4468.599999999999,4460.57,4480.145,0.13,2025-12-24 19:00:00+00:00,4480.145,tp_hit,150.08500000001277,1.4377334993775028,0.91
32,XAUUSD,bullish,fvg_retest,95.0,2025-12-26 01:30:00+00:00,4497.69,4482.02,4520.645,0.07,2025-12-26 03:00:00+00:00,4520.645,tp_hit,160.68500000000589,1.46490108487569,0.49000000000000005
33,XAUUSD,bullish,fvg_retest,95.0,2025-12-26 04:15:00+00:00,4506.49,4499.59,4516.69,0.15,2025-12-26 04:30:00+00:00,4499.59,sl_hit,-103.49999999999453,-1.0,1.05
34,XAUUSD,bullish,fvg_retest,95.0,2025-12-26 08:45:00+00:00,4518.78,4513.45,4526.3,0.19,2025-12-26 08:45:00+00:00,4513.45,sl_hit,-101.26999999999862,-1.0,1.33
35,XAUUSD,bullish,fvg_retest,95.0,2025-12-26 10:30:00+00:00,4515.349999999999,4511.24,4521.09,0.25,2025-12-26 12:15:00+00:00,4521.09,tp_hit,143.50000000001728,1.3965936739662161,1.75
36,XAUUSD,bullish,fvg_retest,95.0,2025-12-26 15:45:00+00:00,4522.0,4514.94,4531.99,0.15,2025-12-26 16:30:00+00:00,4531.99,tp_hit,149.84999999999673,1.4150141643058378,1.05
37,XAUUSD,bullish,fvg_retest,95.0,2025-12-26 17:00:00+00:00,4521.3099999999995,4514.94,4530.315,0.16,2025-12-26 17:00:00+00:00,4530.315,tp_hit,144.08000000000175,1.4136577708006692,1.12
38,XAUUSD,bullish,ob_retest,100.0,2025-12-26 17:15:00+00:00,4527.099999999999,4512.8,4548.1,0.07,2025-12-26 18:00:00+00:00,4548.1,tp_hit,147.00000000000637,1.4685314685316069,0.49000000000000005
39,XAUUSD,bullish,fvg_retest,95.0,2025-12-26 20:30:00+00:00,4519.32,4514.94,4525.39,0.25,2025-12-26 20:30:00+00:00,4525.39,tp_hit,151.75000000001546,1.3858447488585541,1.75
40,XAUUSD,bullish,fvg_retest,95.0,2025-12-26 20:45:00+00:00,4529.97,4514.94,4551.965,0.07,2025-12-29 02:00:00+00:00,4514.94,sl_hit,-105.2100000000046,-1.0,0.49000000000000005
41,XAUUSD,bullish,fvg_retest,70.0,2025-12-29 02:45:00+00:00,4489.7,4482.02,4500.745,0.14,2025-12-29 02:45:00+00:00,4500.745,tp_hit,154.63000000000105,1.438151041666792,0.9800000000000001
42,XAUUSD,bullish,fvg_retest,95.0,2025-12-29 09:45:00+00:00,4473.62,4468.94,4480.29,0.23,2025-12-29 10:00:00+00:00,4468.94,sl_hit,-107.64000000000671,-1.0,1.61
43,XAUUSD,bullish,fvg_retest,95.0,2025-12-29 10:15:00+00:00,4484.08,4468.94,4506.365,0.07,2025-12-29 10:45:00+00:00,4468.94,sl_hit,-105.98000000000229,-1.0,0.49000000000000005
44,XAUUSD,bullish,fvg_retest,95.0,2025-12-29 11:45:00+00:00,4475.849999999999,4460.57,4498.27,0.07,2025-12-29 12:30:00+00:00,4460.57,sl_hit,-106.95999999999823,-1.0,0.49000000000000005
45,XAUUSD,bullish,fvg_retest,95.0,2025-12-29 15:00:00+00:00,4464.53,4456.89,4475.415,0.14,2025-12-29 15:00:00+00:00,4456.89,sl_hit,-106.95999999999187,-1.0,0.9800000000000001
46,XAUUSD,bullish,fvg_retest,95.0,2025-12-30 04:00:00+00:00,4360.38,4343.17,4385.695,0.06,2025-12-30 12:30:00+00:00,4385.695,tp_hit,151.8899999999976,1.4709471237652263,0.42
47,XAUUSD,bullish,fvg_retest,75.0,2025-12-30 13:00:00+00:00,4385.08,4376.01,4398.235,0.12,2025-12-30 14:15:00+00:00,4398.235,tp_hit,157.85999999999694,1.4503858875413635,0.84
48,XAUUSD,bullish,fvg_retest,75.0,2025-12-30 19:30:00+00:00,4375.13,4368.79,4384.14,0.17,2025-12-30 19:30:00+00:00,4368.79,sl_hit,-107.78000000000247,-1.0,1.1900000000000002
49,XAUUSD,bullish,fvg_retest,75.0,2025-12-30 22:30:00+00:00,4350.62,4343.17,4361.345,0.14,2025-12-30 22:45:00+00:00,4343.17,sl_hit,-104.29999999999747,-1.0,0.9800000000000001
50,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 05:30:00+00:00,4369.28,4362.98,4378.23,0.17,2026-01-02 06:00:00+00:00,4378.23,tp_hit,152.1499999999969,1.4206349206348508,1.1900000000000002
51,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 06:45:00+00:00,4375.639999999999,4370.69,4382.565,0.22,2026-01-02 09:45:00+00:00,4382.565,tp_hit,152.350000000004,1.3989898989899872,1.54
52,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 11:15:00+00:00,4390.3099999999995,4385.58,4396.805,0.23,2026-01-02 11:15:00+00:00,4385.58,sl_hit,-108.78999999998997,-1.0,1.61
53,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 11:45:00+00:00,4388.92,4385.58,4393.405,0.32,2026-01-02 11:45:00+00:00,4385.58,sl_hit,-106.88000000000466,-1.0,2.24
54,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 16:15:00+00:00,4370.599999999999,4362.98,4381.53,0.14,2026-01-02 16:30:00+00:00,4362.98,sl_hit,-106.67999999999849,-1.0,0.9800000000000001
55,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 17:45:00+00:00,4346.29,4335.32,4362.345,0.1,2026-01-02 17:45:00+00:00,4335.32,sl_hit,-109.70000000000255,-1.0,0.7000000000000001
56,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 19:00:00+00:00,4326.639999999999,4318.54,4338.29,0.13,2026-01-02 20:00:00+00:00,4318.54,sl_hit,-105.2999999999929,-1.0,0.91
57,XAUUSD,bullish,fvg_retest,75.0,2026-01-05 02:45:00+00:00,4388.2,4379.68,4400.405,0.12,2026-01-05 03:00:00+00:00,4400.405,tp_hit,146.45999999999913,1.4325117370892728,0.84
58,XAUUSD,bullish,fvg_retest,75.0,2026-01-05 16:45:00+00:00,4429.92,4417.08,4448.73,0.08,2026-01-05 17:00:00+00:00,4448.73,tp_hit,150.47999999999593,1.4649532710279811,0.56
59,XAUUSD,bullish,fvg_retest,75.0,2026-01-05 17:45:00+00:00,4447.57,4429.74,4473.815,0.06,2026-01-06 03:00:00+00:00,4429.74,sl_hit,-106.97999999999956,-1.0,0.42
60,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 03:45:00+00:00,4439.38,4429.74,4453.315,0.11,2026-01-06 04:00:00+00:00,4453.315,tp_hit,153.2849999999944,1.445539419087035,0.77
61,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 04:15:00+00:00,4459.62,4443.12,4483.945,0.06,2026-01-06 12:00:00+00:00,4443.12,sl_hit,-99.0,-1.0,0.42
62,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 12:15:00+00:00,4450.41,4443.12,4460.845,0.15,2026-01-06 13:30:00+00:00,4460.845,tp_hit,156.525000000006,1.4314128943759195,1.05
63,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 13:45:00+00:00,4462.3,4452.82,4476.02,0.11,2026-01-06 16:30:00+00:00,4476.02,tp_hit,150.9200000000028,1.4472573839661993,0.77
64,XAUUSD,bullish,ob_fvg,100.0,2026-01-06 16:45:00+00:00,4479.69,4464.25,4502.35,0.07,2026-01-06 17:30:00+00:00,4464.25,sl_hit,-108.0799999999972,-1.0,0.49000000000000005
65,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 18:00:00+00:00,4478.599999999999,4473.11,4486.285,0.2,2026-01-06 18:00:00+00:00,4473.11,sl_hit,-109.79999999999563,-1.0,1.4000000000000001
66,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 18:15:00+00:00,4478.96,4473.11,4487.485,0.18,2026-01-06 18:30:00+00:00,4487.485,tp_hit,153.44999999999345,1.4572649572648044,1.26
67,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 22:30:00+00:00,4485.82,4483.53,4488.73,0.47,2026-01-06 22:30:00+00:00,4488.73,tp_hit,136.76999999999316,1.2707423580785593,3.29
68,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 22:45:00+00:00,4490.0199999999995,4483.53,4499.23,0.17,2026-01-07 01:00:00+00:00,4499.23,tp_hit,156.57000000000062,1.4191063174114555,1.1900000000000002
69,XAUUSD,bullish,fvg_retest,75.0,2026-01-07 07:15:00+00:00,4466.09,4462.09,4471.64,0.28,2026-01-07 07:30:00+00:00,4462.09,sl_hit,-112.00000000000001,-1.0,1.9600000000000002
70,XAUUSD,bullish,fvg_retest,75.0,2026-01-07 08:00:00+00:00,4454.58,4443.12,4471.22,0.1,2026-01-07 08:45:00+00:00,4443.12,sl_hit,-114.60000000000036,-1.0,0.7000000000000001
71,XAUUSD,bullish,fvg_retest,75.0,2026-01-12 13:45:00+00:00,4592.21,4565.71,4631.46,0.04,2026-01-13 16:45:00+00:00,4631.46,tp_hit,157.0,1.4811320754716981,0.28
72,XAUUSD,bullish,fvg_retest,95.0,2026-01-13 20:15:00+00:00,4594.5599999999995,4586.0,4606.875,0.13,2026-01-13 20:15:00+00:00,4586.0,sl_hit,-111.27999999999338,-1.0,0.91
73,XAUUSD,bullish,fvg_retest,95.0,2026-01-13 20:45:00+00:00,4600.53,4586.0,4621.825,0.08,2026-01-13 21:00:00+00:00,4586.0,sl_hit,-116.23999999999796,-1.0,0.56
74,XAUUSD,bullish,fvg_retest,95.0,2026-01-13 21:15:00+00:00,4595.849999999999,4586.0,4610.15,0.11,2026-01-13 21:15:00+00:00,4586.0,sl_hit,-108.349999999994,-1.0,0.77
75,XAUUSD,bullish,fvg_retest,95.0,2026-01-13 22:00:00+00:00,4597.7,4586.0,4614.75,0.09,2026-01-13 22:30:00+00:00,4586.0,sl_hit,-105.29999999999835,-1.0,0.63
76,XAUUSD,bullish,fvg_retest,95.0,2026-01-13 23:00:00+00:00,4586.2,4584.44,4588.19,0.6,2026-01-13 23:00:00+00:00,4584.44,sl_hit,-105.60000000001308,-1.0,4.2
77,XAUUSD,bullish,fvg_retest,100.0,2026-01-14 01:15:00+00:00,4596.12,4565.71,4641.31,0.03,2026-01-14 14:45:00+00:00,4641.31,tp_hit,135.57000000000153,1.4860243341006487,0.21
78,XAUUSD,bullish,ob_retest,75.0,2026-01-14 15:30:00+00:00,4632.2,4617.78,4653.23,0.07,2026-01-14 16:30:00+00:00,4617.78,sl_hit,-100.94000000000052,-1.0,0.49000000000000005
79,XAUUSD,bullish,ob_fvg,75.0,2026-01-14 18:00:00+00:00,4618.12,4610.36,4629.235,0.14,2026-01-14 18:45:00+00:00,4610.36,sl_hit,-108.64000000000307,-1.0,0.9800000000000001
80,XAUUSD,bullish,fvg_retest,75.0,2026-01-14 19:00:00+00:00,4617.2699999999995,4610.36,4627.185,0.15,2026-01-14 19:00:00+00:00,4610.36,sl_hit,-103.64999999999782,-1.0,1.05
81,XAUUSD,bullish,ob_retest,75.0,2026-01-14 20:15:00+00:00,4623.849999999999,4617.78,4632.58,0.17,2026-01-14 20:30:00+00:00,4632.58,tp_hit,148.41000000000807,1.4382207578255175,1.1900000000000002
82,XAUUSD,bullish,ob_fvg,75.0,2026-01-14 20:45:00+00:00,4631.69,4617.78,4652.055,0.08,2026-01-15 01:00:00+00:00,4617.78,sl_hit,-111.27999999999885,-1.0,0.56
83,XAUUSD,bullish,fvg_retest,70.0,2026-01-15 04:15:00+00:00,4614.22,4598.59,4637.165,0.07,2026-01-15 04:45:00+00:00,4598.59,sl_hit,-109.41000000000078,-1.0,0.49000000000000005
84,XAUUSD,bullish,fvg_retest,75.0,2026-01-15 16:45:00+00:00,4602.94,4599.71,4607.235,0.32,2026-01-15 16:45:00+00:00,4607.235,tp_hit,137.44000000000233,1.3297213622293045,2.24
85,XAUUSD,bullish,fvg_retest,75.0,2026-01-15 23:30:00+00:00,4614.44,4608.87,4622.195,0.19,2026-01-16 01:15:00+00:00,4608.87,sl_hit,-105.82999999999447,-1.0,1.33
86,XAUUSD,bullish,fvg_retest,75.0,2026-01-16 03:30:00+00:00,4606.429999999999,4599.71,4615.735,0.15,2026-01-16 03:45:00+00:00,4599.71,sl_hit,-100.79999999999016,-1.0,1.05
87,XAUUSD,bullish,fvg_retest,75.0,2026-01-16 05:15:00+00:00,4598.849999999999,4593.98,4605.63,0.21,2026-01-16 05:30:00+00:00,4593.98,sl_hit,-102.26999999999771,-1.0,1.47
88,XAUUSD,bullish,fvg_retest,100.0,2026-01-19 01:15:00+00:00,4654.47,4595.62,4742.17,0.02,2026-01-20 16:00:00+00:00,4742.17,tp_hit,175.39999999999964,1.4902293967714406,0.14
89,XAUUSD,bullish,fvg_retest,100.0,2026-01-20 16:30:00+00:00,4750.82,4738.17,4768.995,0.08,2026-01-20 16:30:00+00:00,4738.17,sl_hit,-101.19999999999709,-1.0,0.56
90,XAUUSD,bullish,fvg_retest,100.0,2026-01-20 17:00:00+00:00,4741.41,4738.17,4745.87,0.31,2026-01-20 17:00:00+00:00,4745.87,tp_hit,138.26000000000113,1.3765432098766472,2.17
91,XAUUSD,bullish,fvg_retest,100.0,2026-01-20 17:15:00+00:00,4744.79,4738.17,4754.17,0.16,2026-01-20 17:15:00+00:00,4738.17,sl_hit,-105.91999999999825,-1.0,1.12
92,XAUUSD,bullish,fvg_retest,95.0,2026-01-20 23:15:00+00:00,4760.599999999999,4754.88,4768.755,0.18,2026-01-21 01:30:00+00:00,4768.755,tp_hit,146.7900000000118,1.4256993006995784,1.26
93,XAUUSD,bullish,ob_fvg,100.0,2026-01-21 01:45:00+00:00,4774.01,4757.67,4797.445,0.06,2026-01-21 03:00:00+00:00,4797.445,tp_hit,140.60999999999694,1.4342105263157456,0.42
94,XAUUSD,bullish,ob_retest,80.0,2026-01-21 03:15:00+00:00,4807.96,4781.91,4846.51,0.04,2026-01-21 05:00:00+00:00,4846.51,tp_hit,154.20000000000073,1.479846449136273,0.28
95,XAUUSD,bullish,fvg_retest,95.0,2026-01-21 19:30:00+00:00,4821.34,4809.78,4838.155,0.09,2026-01-21 19:30:00+00:00,4809.78,sl_hit,-104.0400000000036,-1.0,0.63
96,XAUUSD,bullish,fvg_retest,70.0,2026-01-21 22:00:00+00:00,4781.48,4761.04,4811.69,0.05,2026-01-21 22:30:00+00:00,4811.69,tp_hit,151.05000000000018,1.4779843444227314,0.35000000000000003
97,XAUUSD,bullish,fvg_retest,70.0,2026-01-21 23:45:00+00:00,4835.2699999999995,4826.56,4847.835,0.12,2026-01-22 01:00:00+00:00,4826.56,sl_hit,-104.51999999998951,-1.0,0.84
98,XAUUSD,bullish,fvg_retest,95.0,2026-01-22 09:30:00+00:00,4837.32,4826.55,4853.025,0.1,2026-01-22 10:00:00+00:00,4826.55,sl_hit,-107.69999999999527,-1.0,0.7000000000000001
99,XAUUSD,bullish,fvg_retest,100.0,2026-01-22 12:00:00+00:00,4823.3,4802.5,4854.025,0.05,2026-01-22 17:15:00+00:00,4854.025,tp_hit,153.62499999999727,1.4771634615384224,0.35000000000000003
100,XAUUSD,bullish,fvg_retest,95.0,2026-01-22 17:45:00+00:00,4863.76,4840.42,4898.295,0.05,2026-01-22 19:30:00+00:00,4898.295,tp_hit,172.6749999999993,1.4796486718080393,0.35000000000000003
101,XAUUSD,bullish,fvg_retest,95.0,2026-01-22 19:45:00+00:00,4899.12,4884.49,4920.565,0.07,2026-01-22 21:00:00+00:00,4920.565,tp_hit,150.114999999998,1.4658236500341455,0.49000000000000005
102,XAUUSD,bullish,fvg_retest,80.0,2026-01-23 02:30:00+00:00,4952.25,4940.09,4970.04,0.09,2026-01-23 03:00:00+00:00,4940.09,sl_hit,-109.43999999999869,-1.0,0.63
103,XAUUSD,bullish,fvg_retest,95.0,2026-01-23 18:30:00+00:00,4985.63,4963.09,5018.99,0.05,2026-01-23 19:45:00+00:00,4963.09,sl_hit,-112.69999999999982,-1.0,0.35000000000000003
104,XAUUSD,bullish,fvg_retest,95.0,2026-01-23 21:00:00+00:00,4966.79,4963.09,4971.84,0.29,2026-01-23 21:00:00+00:00,4971.84,tp_hit,146.45000000000528,1.364864864864981,2.03
105,XAUUSD,bullish,fvg_retest,95.0,2026-01-23 21:15:00+00:00,4974.29,4963.09,4990.54,0.1,2026-01-26 01:00:00+00:00,4990.54,tp_hit,162.5,1.4508928571428807,0.7000000000000001
106,XAUUSD,bullish,fvg_retest,70.0,2026-01-26 15:15:00+00:00,5080.32,5058.81,5112.085,0.05,2026-01-26 15:30:00+00:00,5058.81,sl_hit,-107.54999999999654,-1.0,0.35000000000000003
107,XAUUSD,bullish,fvg_retest,70.0,2026-01-26 16:15:00+00:00,5071.389999999999,5058.81,5089.76,0.09,2026-01-26 16:30:00+00:00,5089.76,tp_hit,165.3300000000072,1.4602543720192556,0.63
108,XAUUSD,bullish,fvg_retest,70.0,2026-01-26 18:45:00+00:00,5077.47,5072.95,5083.875,0.24,2026-01-26 18:45:00+00:00,5083.875,tp_hit,153.7199999999939,1.4170353982298953,1.68
109,XAUUSD,bullish,fvg_retest,70.0,2026-01-26 19:45:00+00:00,5102.45,5083.2,5130.825,0.06,2026-01-26 20:00:00+00:00,5083.2,sl_hit,-115.5,-1.0,0.42
110,XAUUSD,bullish,fvg_retest,70.0,2026-01-26 22:30:00+00:00,5056.72,5037.3,5084.75,0.06,2026-01-26 22:30:00+00:00,5037.3,sl_hit,-116.52000000000042,-1.0,0.42
111,XAUUSD,bullish,fvg_retest,70.0,2026-01-27 01:00:00+00:00,5013.0599999999995,4988.07,5039.42,0.04,2026-01-27 01:00:00+00:00,5039.42,tp_hit,105.44000000000233,1.054821928771541,0.28
112,XAUUSD,bullish,fvg_retest,70.0,2026-01-27 01:30:00+00:00,5045.429999999999,5016.74,5087.965,0.04,2026-01-27 02:45:00+00:00,5016.74,sl_hit,-114.7599999999984,-1.0,0.28
113,XAUUSD,bullish,fvg_retest,70.0,2026-01-27 03:00:00+00:00,5032.98,5016.74,5056.765,0.07,2026-01-27 03:00:00+00:00,5056.765,tp_hit,166.49500000000538,1.46459359605918,0.49000000000000005
114,XAUUSD,bullish,ob_fvg,100.0,2026-01-27 03:15:00+00:00,5071.75,5028.6,5136.025,0.03,2026-01-27 22:00:00+00:00,5136.025,tp_hit,192.82499999999888,1.4895712630359252,0.21
115,XAUUSD,bullish,fvg_retest,100.0,2026-01-27 22:15:00+00:00,5141.7,5093.11,5214.81,0.02,2026-01-28 03:30:00+00:00,5214.81,tp_hit,146.22000000000116,1.5046305824243746,0.14
116,XAUUSD,bullish,fvg_retest,70.0,2026-01-28 16:45:00+00:00,5279.44,5248.7,5324.95,0.04,2026-01-28 17:00:00+00:00,5248.7,sl_hit,-122.95999999999914,-1.0,0.28
117,XAUUSD,bullish,fvg_retest,70.0,2026-01-28 17:30:00+00:00,5269.7,5248.7,5301.05,0.05,2026-01-28 19:00:00+00:00,5301.05,tp_hit,156.75000000000182,1.4928571428571602,0.35000000000000003
118,XAUUSD,bullish,fvg_retest,70.0,2026-01-28 19:30:00+00:00,5302.91,5288.92,5323.12,0.08,2026-01-28 19:30:00+00:00,5288.92,sl_hit,-111.91999999999827,-1.0,0.56
119,XAUUSD,bullish,fvg_retest,70.0,2026-01-29 03:30:00+00:00,5507.62,5474.81,5556.61,0.03,2026-01-29 06:30:00+00:00,5556.61,tp_hit,146.96999999999935,1.4931423346540853,0.21
120,XAUUSD,bullish,fvg_retest,70.0,2026-01-29 11:00:00+00:00,5509.96,5474.81,5562.285,0.03,2026-01-29 13:00:00+00:00,5474.81,sl_hit,-105.44999999999891,-1.0,0.21
121,XAUUSD,bullish,fvg_retest,95.0,2026-01-29 13:15:00+00:00,5507.04,5474.81,5554.835,0.04,2026-01-29 17:00:00+00:00,5474.81,sl_hit,-128.91999999999825,-1.0,0.28
122,XAUUSD,bullish,fvg_retest,100.0,2026-01-29 18:00:00+00:00,5182.65,5099.82,5306.42,0.01,2026-01-29 18:30:00+00:00,5306.42,tp_hit,123.77000000000045,1.4942653627912659,0.07
123,XAUUSD,bullish,fvg_retest,95.0,2026-01-30 07:30:00+00:00,5230.25,5216.8,5249.95,0.08,2026-01-30 07:30:00+00:00,5216.8,sl_hit,-107.59999999999854,-1.0,0.56
124,XAUUSD,bullish,fvg_retest,95.0,2026-01-30 07:45:00+00:00,5232.349999999999,5216.8,5255.175,0.07,2026-01-30 07:45:00+00:00,5216.8,sl_hit,-108.84999999999492,-1.0,0.49000000000000005
125,XAUUSD,bullish,fvg_retest,100.0,2026-01-30 09:15:00+00:00,5174.17,5099.82,5284.92,0.02,2026-01-30 10:30:00+00:00,5099.82,sl_hit,-148.70000000000073,-1.0,0.14
126,XAUUSD,bullish,fvg_retest,100.0,2026-02-02 02:30:00+00:00,4846.86,4777.71,4950.035,0.02,2026-02-02 02:45:00+00:00,4777.71,sl_hit,-138.29999999999927,-1.0,0.14
