trade_no,symbol,direction,signal_type,confluence_score,entry_time,entry_price,stop_loss,take_profit,lot_size,exit_time,exit_price,exit_reason,pnl_usd,pnl_r,commission
1,EURUSD,bullish,fvg_retest,75.0,2025-12-29 17:30:00+00:00,1.17861,1.17754,1.17977,0.93,2025-12-29 17:30:00+00:00,1.17754,sl_hit,-99.50999999999111,-1.0,6.510000000000001
2,EURUSD,bearish,fvg_retest,75.0,2025-12-30 12:00:00+00:00,1.17661,1.1779,1.17517,0.77,2025-12-30 17:15:00+00:00,1.17517,tp_hit,110.8799999999912,1.1162790697673417,5.390000000000001
