trade_no,symbol,direction,signal_type,confluence_score,entry_time,entry_price,stop_loss,take_profit,lot_size,exit_time,exit_price,exit_reason,pnl_usd,pnl_r,commission
23,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 08:00:00+00:00,70818.52,70766.92,70891.92,2.02,2026-03-19 08:00:00+00:00,70766.92,sl_hit,-104.23200000001177,-1.0,14.14
24,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 08:45:00+00:00,70781.36,70727.65,70852.65,1.92,2026-03-19 08:45:00+00:00,70727.65,sl_hit,-103.12320000001229,-1.0,13.44
25,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 09:00:00+00:00,70824.64,70772.57,70897.57,1.96,2026-03-19 09:00:00+00:00,70772.57,sl_hit,-102.05719999998517,-1.0,13.719999999999999
26,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 18:15:00+00:00,69697.95,69355.82,70196.345,0.29,2026-03-19 18:15:00+00:00,69355.82,sl_hit,-99.21769999999712,-1.0,2.03
27,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 19:00:00+00:00,69406.01,68686.61,70477.46,0.14,2026-03-19 22:00:00+00:00,70477.46,tp_hit,150.00300000000163,1.4893661384487356,0.9800000000000001
28,BTCUSD,bullish,fvg_retest,75.0,2026-03-19 22:15:00+00:00,70349.84,69744.26,71254.435,0.17,2026-03-20 02:30:00+00:00,69744.26,sl_hit,-102.9486000000003,-1.0,1.1900000000000002
29,BTCUSD,bullish,fvg_retest,75.0,2026-03-20 08:45:00+00:00,70680.61,70489.11,70989.185,0.52,2026-03-20 09:00:00+00:00,70489.11,sl_hit,-99.58,-1.0,3.64
30,BTCUSD,bullish,fvg_retest,75.0,2026-03-20 23:15:00+00:00,70196.23,70009.26,70471.11,0.53,2026-03-20 23:15:00+00:00,70009.26,sl_hit,-99.09410000000062,-1.0,3.71
31,BTCUSD,bullish,fvg_retest,75.0,2026-03-21 01:45:00+00:00,70692.8,70595.75,70820.6,1.01,2026-03-21 01:45:00+00:00,70820.6,tp_hit,129.07800000000293,1.316846986089635,7.07
32,BTCUSD,bullish,fvg_retest,75.0,2026-03-21 02:00:00+00:00,70759.8,70595.75,71000.475,0.61,2026-03-21 02:00:00+00:00,70595.75,sl_hit,-100.07050000000177,-1.0,4.27
33,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 02:30:00+00:00,75804.16,75856.61,75731.61,1.88,2026-04-19 02:30:00+00:00,75731.61,tp_hit,136.39400000000546,1.3832221163013716,13.16
34,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 03:00:00+00:00,75683.4,75792.77,75524.395,0.91,2026-04-19 03:00:00+00:00,75792.77,sl_hit,-99.52670000000901,-1.0,6.37
35,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 03:30:00+00:00,75600.4,75792.77,75319.795,0.51,2026-04-19 09:15:00+00:00,75319.795,tp_hit,143.10854999999793,1.4586733898216016,3.5700000000000003
36,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 14:30:00+00:00,75363.63,75526.15,75124.2,0.62,2026-04-19 14:30:00+00:00,75526.15,sl_hit,-100.7623999999935,-1.0,4.34
37,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 20:15:00+00:00,75257.86,75498.1,74901.375,0.41,2026-04-19 20:45:00+00:00,74901.375,tp_hit,146.15885000000023,1.4838702963702664,2.8699999999999997
38,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 23:00:00+00:00,74952.94,75079.88,74767.93,0.79,2026-04-19 23:00:00+00:00,74767.93,tp_hit,146.15790000000737,1.457460217425602,5.53
39,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 23:15:00+00:00,74791.77,75079.88,74362.43,0.35,2026-04-20 00:45:00+00:00,74362.43,tp_hit,150.26900000000387,1.4901947172955128,2.4499999999999997
40,BTCUSD,bullish,fvg_retest,70.0,2026-04-23 01:00:00+00:00,78753.06,78591.6,78991.95,0.64,2026-04-23 01:15:00+00:00,78591.6,sl_hit,-103.33439999999479,-1.0,4.48
41,BTCUSD,bullish,ob_fvg,75.0,2026-04-23 03:30:00+00:00,78436.87,77880.19,79266.915,0.18,2026-04-23 05:30:00+00:00,77880.19,sl_hit,-100.20239999999873,-1.0,1.26
42,BTCUSD,bullish,fvg_retest,70.0,2026-04-23 06:00:00+00:00,77932.58,77581.59,78451.49,0.29,2026-04-23 06:30:00+00:00,77581.59,sl_hit,-101.78710000000152,-1.0,2.03
43,BTCUSD,bullish,fvg_retest,75.0,2026-05-05 00:15:00+00:00,80101.73,79579.5,80880.525,0.19,2026-05-05 05:45:00+00:00,80880.525,tp_hit,147.97104999999968,1.4912873638052282,1.33
44,BTCUSD,bullish,fvg_retest,70.0,2026-05-05 14:00:00+00:00,80832.74,80708.66,81007.785,0.82,2026-05-05 14:30:00+00:00,81007.785,tp_hit,143.53689999999855,1.4107430689877158,5.739999999999999
45,BTCUSD,bullish,ob_retest,75.0,2026-05-05 16:15:00+00:00,81621.47,81180.37,82289.995,0.23,2026-05-05 17:00:00+00:00,81180.37,sl_hit,-101.45300000000134,-1.0,1.61
46,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 01:00:00+00:00,81403.14,81348.33,81481.38,1.86,2026-05-06 01:00:00+00:00,81348.33,sl_hit,-101.94659999999567,-1.0,13.020000000000001
47,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 04:00:00+00:00,81023.04,80708.66,81487.16,0.32,2026-05-06 04:45:00+00:00,81487.16,tp_hit,148.51840000000317,1.4763025637763996,2.24
48,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 05:45:00+00:00,81198.95,81063.31,81397.46,0.75,2026-05-06 06:00:00+00:00,81397.46,tp_hit,148.88250000000698,1.4635063403126671,5.25
49,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 07:15:00+00:00,81580.19,81458.57,81760.47,0.85,2026-05-06 07:15:00+00:00,81458.57,sl_hit,-103.37699999999604,-1.0,5.95
50,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 10:00:00+00:00,81472.14,81392.97,81585.82,1.3,2026-05-06 10:00:00+00:00,81585.82,tp_hit,147.78400000000985,1.4358974358975631,9.1
51,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 12:00:00+00:00,81943.93,81569.51,82500.26,0.28,2026-05-06 14:15:00+00:00,82500.26,tp_hit,155.77240000000052,1.4858447732493039,1.9600000000000002
52,BTCUSD,bullish,fvg_retest,70.0,2026-05-07 09:00:00+00:00,81081.19,80982.8,81230.575,1.07,2026-05-07 09:00:00+00:00,80982.8,sl_hit,-105.27729999999939,-1.0,7.49
53,BTCUSD,bullish,ob_retest,75.0,2026-05-07 09:45:00+00:00,81369.5,80872.57,82109.82,0.21,2026-05-07 12:30:00+00:00,80872.57,sl_hit,-104.35529999999854,-1.0,1.47
54,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 16:15:00+00:00,81276.37,81012.71,81669.635,0.39,2026-05-11 16:30:00+00:00,81012.71,sl_hit,-102.82739999999569,-1.0,2.73
55,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 17:15:00+00:00,81131.96,81012.71,81303.235,0.86,2026-05-11 17:15:00+00:00,81012.71,sl_hit,-102.55499999999999,-1.0,6.02
56,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 17:45:00+00:00,80791.66,80399.54,81367.815,0.26,2026-05-11 18:15:00+00:00,81367.815,tp_hit,149.8002999999997,1.4693333673364897,1.82
57,BTCUSD,bullish,fvg_retest,75.0,2026-05-13 21:15:00+00:00,79601.92,79430.28,79854.355,0.6,2026-05-13 22:15:00+00:00,79430.28,sl_hit,-102.98399999999965,-1.0,4.2
58,BTCUSD,bullish,fvg_retest,75.0,2026-05-13 22:45:00+00:00,79506.91,79430.28,79617.53,1.33,2026-05-13 22:45:00+00:00,79617.53,tp_hit,147.12459999999382,1.443559963460637,9.31
59,BTCUSD,bullish,fvg_retest,75.0,2026-05-13 23:00:00+00:00,79638.1,79430.28,79944.855,0.5,2026-05-14 00:00:00+00:00,79430.28,sl_hit,-103.91000000000349,-1.0,3.5
60,BTCUSD,bullish,fvg_retest,75.0,2026-05-14 01:15:00+00:00,79406.33,79230.13,79665.58,0.58,2026-05-14 02:45:00+00:00,79230.13,sl_hit,-102.1959999999983,-1.0,4.06
61,BTCUSD,bullish,fvg_retest,75.0,2026-05-14 03:00:00+00:00,79310.61,79230.13,79425.005,1.25,2026-05-14 03:00:00+00:00,79425.005,tp_hit,142.9937500000051,1.4214090457257686,8.75
62,BTCUSD,bullish,fvg_retest,75.0,2026-05-14 03:15:00+00:00,79523.58,79230.13,79958.805,0.35,2026-05-14 05:45:00+00:00,79230.13,sl_hit,-102.70749999999897,-1.0,2.4499999999999997
63,BTCUSD,bullish,fvg_retest,75.0,2026-05-14 06:30:00+00:00,79310.18,79230.13,79420.73,1.26,2026-05-14 06:30:00+00:00,79230.13,sl_hit,-100.86299999998533,-1.0,8.82
64,BTCUSD,bullish,fvg_retest,75.0,2026-05-17 20:30:00+00:00,77979.43,77926.69,78053.64,1.9,2026-05-17 20:30:00+00:00,77926.69,sl_hit,-100.2059999999823,-1.0,13.299999999999999
65,BTCUSD,bullish,fvg_retest,75.0,2026-05-17 20:45:00+00:00,78044.54,77926.69,78216.39,0.84,2026-05-17 21:00:00+00:00,78216.39,tp_hit,144.35400000000487,1.458209588460064,5.88
66,BTCUSD,bullish,fvg_retest,75.0,2026-05-17 21:15:00+00:00,78123.54,78044.08,78243.53,1.26,2026-05-17 21:15:00+00:00,78044.08,sl_hit,-100.11959999998973,-1.0,8.82
67,BTCUSD,bullish,fvg_retest,75.0,2026-05-17 21:30:00+00:00,78130.63,78044.08,78256.18,1.15,2026-05-17 21:45:00+00:00,78256.18,tp_hit,144.3824999999866,1.4506065857883783,8.049999999999999
68,BTCUSD,bullish,fvg_retest,75.0,2026-05-17 22:45:00+00:00,78380.4,78165.43,78688.28,0.47,2026-05-18 01:00:00+00:00,78165.43,sl_hit,-101.03590000000054,-1.0,3.29
69,BTCUSD,bullish,fvg_retest,75.0,2026-05-18 01:45:00+00:00,78040.7,77980.28,78126.73,1.65,2026-05-18 01:45:00+00:00,77980.28,sl_hit,-99.69299999999711,-1.0,11.549999999999999
70,BTCUSD,bullish,fvg_retest,75.0,2026-05-20 21:30:00+00:00,77503.62,77449.11,77584.435,1.8,2026-05-20 21:30:00+00:00,77449.11,sl_hit,-98.11799999999057,-1.0,12.6
71,BTCUSD,bearish,fvg_retest,70.0,2026-05-29 23:00:00+00:00,73510.7,73751.57,73154.47,0.4,2026-05-29 23:30:00+00:00,73751.57,sl_hit,-96.34800000000396,-1.0,2.8000000000000003
72,BTCUSD,bearish,fvg_retest,70.0,2026-05-29 23:45:00+00:00,73693.58,73751.57,73606.17,1.66,2026-05-30 00:00:00+00:00,73751.57,sl_hit,-96.26340000000869,-1.0,11.62
73,BTCUSD,bearish,fvg_retest,70.0,2026-05-30 01:00:00+00:00,73408.4,73638.21,73063.86,0.41,2026-05-30 04:15:00+00:00,73638.21,sl_hit,-94.222100000005,-1.0,2.8699999999999997
