trade_no,symbol,direction,signal_type,confluence_score,entry_time,entry_price,stop_loss,take_profit,lot_size,exit_time,exit_price,exit_reason,pnl_usd,pnl_r,commission
20,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 20:15:00+00:00,75257.86,75759.41,74509.41,0.21,2026-04-19 23:30:00+00:00,74509.41,tp_hit,157.17449999999937,1.4922739507526523,1.47
21,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 23:45:00+00:00,74533.46,75035.42,73785.42,0.21,2026-04-20 01:15:00+00:00,73785.42,tp_hit,157.0884000000017,1.490238265997331,1.47
22,BTCUSD,bullish,fvg_retest,70.0,2026-04-23 01:00:00+00:00,78753.06,78251.74,79501.74,0.22,2026-04-23 02:15:00+00:00,78251.74,sl_hit,-110.29039999999834,-1.0,1.54
23,BTCUSD,bullish,ob_fvg,75.0,2026-04-23 03:30:00+00:00,78436.87,77880.19,79266.915,0.19,2026-04-23 05:30:00+00:00,77880.19,sl_hit,-105.76919999999868,-1.0,1.33
24,BTCUSD,bullish,fvg_retest,70.0,2026-04-23 06:00:00+00:00,77932.58,77429.55,78679.55,0.21,2026-04-23 13:00:00+00:00,77429.55,sl_hit,-105.63629999999975,-1.0,1.47
25,BTCUSD,bullish,fvg_retest,75.0,2026-05-04 14:00:00+00:00,78934.01,78431.99,79681.99,0.21,2026-05-04 17:45:00+00:00,79681.99,tp_hit,157.0758000000022,1.4899406398151989,1.47
26,BTCUSD,bullish,fvg_retest,75.0,2026-05-05 00:00:00+00:00,79928.88,79427.23,80677.23,0.21,2026-05-05 05:30:00+00:00,80677.23,tp_hit,157.15349999999816,1.4917771354529616,1.47
27,BTCUSD,bullish,fvg_retest,70.0,2026-05-05 13:30:00+00:00,80735.17,80232.89,81482.89,0.22,2026-05-05 16:00:00+00:00,81482.89,tp_hit,164.49840000000026,1.4886517480289936,1.54
28,BTCUSD,bullish,ob_retest,75.0,2026-05-05 16:15:00+00:00,81621.47,81124.22,82374.22,0.22,2026-05-05 17:00:00+00:00,81124.22,sl_hit,-109.395,-1.0,1.54
29,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 01:00:00+00:00,81403.14,80901.55,82151.55,0.22,2026-05-06 01:30:00+00:00,80901.55,sl_hit,-110.34979999999923,-1.0,1.54
30,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 04:00:00+00:00,81023.04,80520.06,81770.06,0.22,2026-05-06 11:30:00+00:00,81770.06,tp_hit,164.3444000000009,1.4851882778639511,1.54
31,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 12:00:00+00:00,81943.93,81441.81,82691.81,0.22,2026-05-06 14:15:00+00:00,82691.81,tp_hit,164.53360000000103,1.489444754242037,1.54
32,BTCUSD,bullish,fvg_retest,70.0,2026-05-07 07:15:00+00:00,80862.42,80359.89,81609.89,0.22,2026-05-07 10:00:00+00:00,81609.89,tp_hit,164.44340000000025,1.4874136867450758,1.54
33,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 16:15:00+00:00,81276.37,80775.48,82025.48,0.23,2026-05-11 16:30:00+00:00,80775.48,sl_hit,-115.20469999999987,-1.0,1.61
34,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 17:15:00+00:00,81131.96,80628.92,81878.92,0.22,2026-05-11 17:30:00+00:00,80628.92,sl_hit,-110.6688000000018,-1.0,1.54
35,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 17:45:00+00:00,80791.66,80286.85,81536.85,0.22,2026-05-11 19:00:00+00:00,81536.85,tp_hit,163.9418000000005,1.4761791565143436,1.54
36,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 20:30:00+00:00,81632.53,81128.46,82378.46,0.22,2026-05-12 04:30:00+00:00,81128.46,sl_hit,-110.89539999999833,-1.0,1.54
37,BTCUSD,bullish,fvg_retest,75.0,2026-05-13 21:15:00+00:00,79601.92,79099.91,80349.91,0.22,2026-05-14 06:15:00+00:00,79099.91,sl_hit,-110.44219999999885,-1.0,1.54
38,BTCUSD,bullish,fvg_retest,75.0,2026-05-14 06:30:00+00:00,79310.18,78806.37,80056.37,0.22,2026-05-14 17:15:00+00:00,80056.37,tp_hit,164.1618000000005,1.4810940632381369,1.54
39,BTCUSD,bullish,fvg_retest,75.0,2026-05-17 20:30:00+00:00,77979.43,77477.47,78727.47,0.22,2026-05-18 02:30:00+00:00,77477.47,sl_hit,-110.43119999999821,-1.0,1.54
40,BTCUSD,bullish,fvg_retest,75.0,2026-05-20 21:30:00+00:00,77503.62,77003.24,78253.24,0.22,2026-05-21 16:30:00+00:00,77003.24,sl_hit,-110.08359999999783,-1.0,1.54
41,BTCUSD,bearish,fvg_retest,70.0,2026-05-29 23:00:00+00:00,73510.7,74012.73,72762.73,0.22,2026-05-30 17:15:00+00:00,74012.73,sl_hit,-110.44659999999975,-1.0,1.54
