trade_no,symbol,direction,signal_type,confluence_score,entry_time,entry_price,stop_loss,take_profit,lot_size,exit_time,exit_price,exit_reason,pnl_usd,pnl_r,commission
23,BTCUSD,bullish,fvg_retest,75.0,2026-03-20 07:00:00+00:00,70725.0,70427.32,71177.32,0.34,2026-03-20 09:15:00+00:00,70427.32,sl_hit,-101.21119999999763,-1.0,2.3800000000000003
24,BTCUSD,bullish,fvg_retest,75.0,2026-03-20 23:15:00+00:00,70196.23,69894.0,70644.0,0.34,2026-03-20 23:30:00+00:00,69894.0,sl_hit,-102.75819999999862,-1.0,2.3800000000000003
25,BTCUSD,bullish,fvg_retest,75.0,2026-03-21 01:45:00+00:00,70692.8,70385.69,71135.69,0.33,2026-03-21 19:15:00+00:00,70385.69,sl_hit,-101.3463000000002,-1.0,2.31
26,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 00:15:00+00:00,75713.91,76016.89,75266.89,0.33,2026-04-19 10:00:00+00:00,75266.89,tp_hit,147.51660000000135,1.4754109182124566,2.31
27,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 14:30:00+00:00,75363.63,75665.37,74915.37,0.33,2026-04-19 15:00:00+00:00,75665.37,sl_hit,-99.57419999999694,-1.0,2.31
28,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 20:15:00+00:00,75257.86,75559.41,74809.41,0.33,2026-04-19 20:45:00+00:00,74809.41,tp_hit,147.98849999999905,1.487149726413506,2.31
29,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 23:00:00+00:00,74952.94,75255.1,74505.1,0.33,2026-04-19 23:30:00+00:00,74505.1,tp_hit,147.78719999999885,1.4821286735504082,2.31
30,BTCUSD,bearish,fvg_retest,75.0,2026-04-19 23:45:00+00:00,74533.46,74889.46,74004.36,0.29,2026-04-20 01:00:00+00:00,74004.36,tp_hit,153.43900000000167,1.486235955056196,2.03
31,BTCUSD,bullish,fvg_retest,70.0,2026-04-23 01:00:00+00:00,78753.06,78451.74,79201.74,0.35,2026-04-23 01:45:00+00:00,78451.74,sl_hit,-105.46199999999735,-1.0,2.4499999999999997
32,BTCUSD,bullish,ob_fvg,75.0,2026-04-23 03:30:00+00:00,78436.87,77880.19,79266.915,0.19,2026-04-23 05:30:00+00:00,77880.19,sl_hit,-105.76919999999868,-1.0,1.33
33,BTCUSD,bullish,fvg_retest,70.0,2026-04-23 06:00:00+00:00,77932.58,77581.59,78451.49,0.29,2026-04-23 06:30:00+00:00,77581.59,sl_hit,-101.78710000000152,-1.0,2.03
34,BTCUSD,bullish,fvg_retest,75.0,2026-05-04 14:00:00+00:00,78934.01,78631.99,79381.99,0.33,2026-05-04 16:00:00+00:00,78631.99,sl_hit,-99.66659999999655,-1.0,2.31
35,BTCUSD,bullish,fvg_retest,75.0,2026-05-05 00:15:00+00:00,80101.73,79579.5,80880.525,0.19,2026-05-05 05:45:00+00:00,80880.525,tp_hit,147.97104999999968,1.4912873638052282,1.33
36,BTCUSD,bullish,fvg_retest,70.0,2026-05-05 13:30:00+00:00,80735.17,80432.89,81182.89,0.34,2026-05-05 15:15:00+00:00,81182.89,tp_hit,152.2248000000004,1.4811433108376435,2.3800000000000003
37,BTCUSD,bullish,fvg_retest,70.0,2026-05-05 15:45:00+00:00,81303.8,81002.78,81752.78,0.34,2026-05-05 17:15:00+00:00,81002.78,sl_hit,-102.3468000000014,-1.0,2.3800000000000003
38,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 01:00:00+00:00,81403.14,81101.55,81851.55,0.34,2026-05-06 01:30:00+00:00,81101.55,sl_hit,-102.54059999999882,-1.0,2.3800000000000003
39,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 04:00:00+00:00,81023.04,80708.66,81487.16,0.32,2026-05-06 04:45:00+00:00,81487.16,tp_hit,148.51840000000317,1.4763025637763996,2.24
40,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 05:45:00+00:00,81198.95,80896.97,81646.97,0.34,2026-05-06 06:15:00+00:00,81646.97,tp_hit,152.32680000000138,1.4836081859726145,2.3800000000000003
41,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 07:00:00+00:00,81574.1,81273.29,82023.29,0.34,2026-05-06 07:45:00+00:00,81273.29,sl_hit,-102.27540000000417,-1.0,2.3800000000000003
42,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 10:00:00+00:00,81472.14,81170.11,81920.11,0.34,2026-05-06 11:45:00+00:00,81920.11,tp_hit,152.3098000000004,1.483197033407287,2.3800000000000003
43,BTCUSD,bullish,fvg_retest,70.0,2026-05-06 12:00:00+00:00,81943.93,81569.51,82500.26,0.28,2026-05-06 14:15:00+00:00,82500.26,tp_hit,155.77240000000052,1.4858447732493039,1.9600000000000002
44,BTCUSD,bullish,fvg_retest,70.0,2026-05-07 07:15:00+00:00,80862.42,80559.89,81309.89,0.35,2026-05-07 09:30:00+00:00,81309.89,tp_hit,156.6145000000004,1.4790929825141403,2.4499999999999997
45,BTCUSD,bullish,ob_retest,75.0,2026-05-07 09:45:00+00:00,81369.5,80872.57,82109.82,0.22,2026-05-07 12:30:00+00:00,80872.57,sl_hit,-109.32459999999847,-1.0,1.54
46,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 16:15:00+00:00,81276.37,80975.48,81725.48,0.35,2026-05-11 16:30:00+00:00,80975.48,sl_hit,-105.3114999999998,-1.0,2.4499999999999997
47,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 17:15:00+00:00,81131.96,80828.92,81578.92,0.35,2026-05-11 17:15:00+00:00,80828.92,sl_hit,-106.06400000000285,-1.0,2.4499999999999997
48,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 17:45:00+00:00,80791.66,80399.54,81367.815,0.27,2026-05-11 18:15:00+00:00,81367.815,tp_hit,155.5618499999997,1.4693333673364897,1.8900000000000001
49,BTCUSD,bullish,fvg_retest,70.0,2026-05-11 20:30:00+00:00,81632.53,81328.46,82078.46,0.35,2026-05-11 21:00:00+00:00,82078.46,tp_hit,156.07550000000265,1.4665373104877781,2.4499999999999997
50,BTCUSD,bullish,fvg_retest,75.0,2026-05-13 21:15:00+00:00,79601.92,79299.91,80049.91,0.35,2026-05-14 01:00:00+00:00,79299.91,sl_hit,-105.70349999999816,-1.0,2.4499999999999997
51,BTCUSD,bullish,fvg_retest,75.0,2026-05-14 01:15:00+00:00,79406.33,79104.31,79854.31,0.35,2026-05-14 06:15:00+00:00,79104.31,sl_hit,-105.70700000000141,-1.0,2.4499999999999997
52,BTCUSD,bullish,fvg_retest,75.0,2026-05-14 06:30:00+00:00,79310.18,79006.37,79756.37,0.35,2026-05-14 06:45:00+00:00,79006.37,sl_hit,-106.33349999999918,-1.0,2.4499999999999997
53,BTCUSD,bullish,fvg_retest,75.0,2026-05-17 20:30:00+00:00,77979.43,77677.47,78427.47,0.34,2026-05-17 22:45:00+00:00,78427.47,tp_hit,152.33360000000278,1.4837726851239246,2.3800000000000003
54,BTCUSD,bullish,fvg_retest,75.0,2026-05-17 23:00:00+00:00,78409.72,78107.27,78857.27,0.35,2026-05-18 01:00:00+00:00,78107.27,sl_hit,-105.85749999999898,-1.0,2.4499999999999997
55,BTCUSD,bullish,fvg_retest,75.0,2026-05-18 01:45:00+00:00,78040.7,77738.86,78488.86,0.35,2026-05-18 02:15:00+00:00,77738.86,sl_hit,-105.64399999999877,-1.0,2.4499999999999997
56,BTCUSD,bullish,fvg_retest,75.0,2026-05-20 21:30:00+00:00,77503.62,77203.24,77953.24,0.34,2026-05-21 03:45:00+00:00,77953.24,tp_hit,152.87080000000338,1.4968373393702135,2.3800000000000003
57,BTCUSD,bearish,fvg_retest,70.0,2026-05-29 23:00:00+00:00,73510.7,73812.73,73062.73,0.35,2026-05-30 00:00:00+00:00,73812.73,sl_hit,-105.71049999999958,-1.0,2.4499999999999997
58,BTCUSD,bearish,fvg_retest,70.0,2026-05-30 01:00:00+00:00,73408.4,73708.47,72958.47,0.35,2026-05-30 05:30:00+00:00,73708.47,sl_hit,-105.02450000000243,-1.0,2.4499999999999997
