trade_no,symbol,direction,signal_type,confluence_score,entry_time,entry_price,stop_loss,take_profit,lot_size,exit_time,exit_price,exit_reason,pnl_usd,pnl_r,commission
13,XAUUSD,bullish,fvg_retest,70.0,2025-12-24 18:30:00+00:00,4468.599999999999,4460.57,4480.145,0.13,2025-12-24 19:00:00+00:00,4480.145,tp_hit,150.08500000001277,1.4377334993775028,0.91
14,XAUUSD,bullish,fvg_retest,70.0,2025-12-26 21:15:00+00:00,4533.889999999999,4524.46,4547.56,0.11,2025-12-26 21:30:00+00:00,4524.46,sl_hit,-103.7299999999932,-1.0,0.77
15,XAUUSD,bullish,fvg_retest,70.0,2025-12-29 02:45:00+00:00,4489.7,4482.02,4500.745,0.14,2025-12-29 02:45:00+00:00,4500.745,tp_hit,154.63000000000105,1.438151041666792,0.9800000000000001
16,XAUUSD,bullish,fvg_retest,75.0,2025-12-30 11:15:00+00:00,4373.3,4360.28,4392.33,0.08,2025-12-30 14:00:00+00:00,4392.33,tp_hit,152.23999999999796,1.461597542242635,0.56
17,XAUUSD,bullish,fvg_retest,75.0,2025-12-30 19:30:00+00:00,4375.13,4368.79,4384.14,0.17,2025-12-30 19:30:00+00:00,4368.79,sl_hit,-107.78000000000247,-1.0,1.1900000000000002
18,XAUUSD,bullish,fvg_retest,75.0,2025-12-30 22:30:00+00:00,4350.62,4343.17,4361.345,0.14,2025-12-30 22:45:00+00:00,4343.17,sl_hit,-104.29999999999747,-1.0,0.9800000000000001
19,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 05:30:00+00:00,4369.28,4362.98,4378.23,0.17,2026-01-02 06:00:00+00:00,4378.23,tp_hit,152.1499999999969,1.4206349206348508,1.1900000000000002
20,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 06:45:00+00:00,4375.639999999999,4370.69,4382.565,0.22,2026-01-02 09:45:00+00:00,4382.565,tp_hit,152.350000000004,1.3989898989899872,1.54
21,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 11:15:00+00:00,4390.3099999999995,4385.58,4396.805,0.23,2026-01-02 11:15:00+00:00,4385.58,sl_hit,-108.78999999998997,-1.0,1.61
22,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 11:45:00+00:00,4388.92,4385.58,4393.405,0.32,2026-01-02 11:45:00+00:00,4385.58,sl_hit,-106.88000000000466,-1.0,2.24
23,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 16:15:00+00:00,4370.599999999999,4362.98,4381.53,0.14,2026-01-02 16:30:00+00:00,4362.98,sl_hit,-106.67999999999849,-1.0,0.9800000000000001
24,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 17:45:00+00:00,4346.29,4335.32,4362.345,0.1,2026-01-02 17:45:00+00:00,4335.32,sl_hit,-109.70000000000255,-1.0,0.7000000000000001
